zinc_id,smiles
ZINC000000000410,C[C@@H]1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1
ZINC000000000411,CCO[C@@H](C)C(=O)C(O)O
ZINC000000000412,CCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C
ZINC000000000413,CCC[C@@H](O)c1ccccc1OCCN(C(C)C)C(C)C
ZINC000000000414,O=C1CC[C@@H]2[C@H]3Cc4cccc(O)c4[C@]2(CCN3CC2CC2)C1
ZINC000000000415,C[C@@H](O)CNc1nc2c(c(=O)n(C)c(=O)n2C)n1C
ZINC000000000416,C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1
ZINC000000000417,CCOc1ccc(NC(=O)[C@@H](C)O)cc1
ZINC000000000419,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]2O
ZINC000000000424,CC(C)(C)c1ccc(CC[C@H](O)COc2ccc(C(=O)O)cc2)cc1
ZINC000000000425,Nc1ccc(C(=O)OC[C@H](O)CO)cc1
ZINC000000000426,COc1ccc(Cl)c2c1CCC[C@@H]2N(C)C
ZINC000000000427,C[C@@H]1C[C@@H](c2ccc(Cl)cc2)[C@H](c2ccccc2)C(=O)O1
ZINC000000000428,COC(=O)[C@@H](C)Oc1ccc2ccccc2c1Cl
ZINC000000000429,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@H]1O
ZINC000000000430,CCN1CCC[C@@H]1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
ZINC000000000431,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O
ZINC000000000432,CN1C(=O)[C@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
ZINC000000000433,Cc1c(O[C@H](C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1
ZINC000000000434,Cc1ccccc1OC[C@@H](O)CN1C(C)(C)CCC1(C)C
ZINC000000000435,C[C@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1
ZINC000000000436,C/N=C(\S)[C@@]1(c2cccc(C)n2)CCCS1
ZINC000000000437,Cc1cc(C)c(OC[C@H](O)CO)c(C)c1
ZINC000000000438,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(C(F)(F)F)c1
ZINC000000000440,O[C@]1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
ZINC000000000441,CCN[C@@H](C)Cc1ccc2c(c1)OCO2
ZINC000000000443,C[C@H](CN(C)C)O[C@](C)(c1ccccc1)c1ccc(Cl)cc1
ZINC000000000444,COc1ccc([C@H](OCCN(C)C)c2ccccc2)cc1
ZINC000000000445,CC(=O)[C@@H]1CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@@]12C
ZINC000000000446,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
ZINC000000000447,CC(C)[C@H]1CC[C@H](C)C[C@H]1OC(=O)c1ccccc1N
ZINC000000000449,C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000000000450,Cc1ccccc1OC[C@H](O)CO
ZINC000000000451,Cc1ccccc1OC[C@H](O)COC(N)=O
ZINC000000000452,COc1ccccc1OC[C@@H]1CNC(=O)O1
ZINC000000000453,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O
ZINC000000000455,CC(C)[C@@H](c1ccccc1)[C@H](O)CC[N+]1(C)CCCCC1
ZINC000000000456,Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C
ZINC000000000457,C=C(C[N+](C)(C)C)OC
ZINC000000000458,CCC(=O)c1ccc(OC[C@H](O)CO)c(OC)c1
ZINC000000000460,CC[C@]1(c2cccc(O)c2)CCCCN(C)C1
ZINC000000000462,N[C@@H](Cc1ccccc1N(CCCl)CCCl)C(=O)O
ZINC000000000463,C[C@@H]1C[C@@H]2Oc3ccc(Cl)cc3C(=O)N2O1
ZINC000000000464,CC(C)(O)[C@](C)(O)c1cccc(Cl)c1
ZINC000000000465,CN[C@@H](C)[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000000000466,N[C@@H](Cc1cccc(N(CCCl)CCCl)c1)C(=O)O
ZINC000000000467,C[C@@H](C(=O)c1ccccc1)N(C)C
ZINC000000000469,CC(C)NC[C@@H](O)c1cc(O)cc(O)c1
ZINC000000000471,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1
ZINC000000000472,COc1ccc(-n2c(C)c[nH]c2=O)cc1
ZINC000000000473,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C
ZINC000000000474,C[C@@H](CC(=O)c1ccc(-c2ccccc2)cc1)C(=O)O
ZINC000000000478,CC[C@@H](c1ccc2cc(OC)ccc2c1)C(C)(C)C(=O)O
ZINC000000000479,CC1(C)NC(=O)[C@@H](/C=C/c2ccccc2)O1
ZINC000000000480,CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1
ZINC000000000482,CC[C@]1(c2ccccc2)C(=O)NC(=O)N1C
ZINC000000000483,CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
ZINC000000000484,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC
ZINC000000000485,COc1cc2c(cc1OC)[C@H](CCc1ccc(Cl)cc1)N(C)CC2
ZINC000000000486,CN[C@@H](C)C(=O)c1ccc(OC)cc1
ZINC000000000487,CN[C@@H](C)Cc1ccccc1OC
ZINC000000000488,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
ZINC000000000490,COC(=O)c1ccccc1O
ZINC000000000491,C[C@@H]([C@H](O)c1ccccc1)N(C)C
ZINC000000000494,CC(=O)Oc1c(C)cc(OC[C@H](O)CNC(C)C)c(C)c1C
ZINC000000000495,COc1cc([C@H](O)CNC(C)C)ccc1O
ZINC000000000496,COC(=O)c1cn([C@H](C)c2ccccc2)cn1
ZINC000000000498,COc1ccc2c(c1)c1c3n2CC[N+](C)=C3NCC1
ZINC000000000499,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C[C@H]1CC=CCC1
ZINC000000000500,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
ZINC000000000501,C[C@H](C(=O)O)c1ccc([C@@H]2CCCC[C@H]2C)cc1
ZINC000000000503,COc1ccc([C@@H]2NC(=O)[C@H](C)S2)cc1OC
ZINC000000000504,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1
ZINC000000000505,c1ccc([C@H](CC2=NCCN2)c2ccccn2)cc1
ZINC000000000506,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN
ZINC000000000507,COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1
ZINC000000000508,C[C@H](C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1
ZINC000000000509,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000000000510,COC[C@@H](O)Cn1ccnc1[N+](=O)[O-]
ZINC000000000511,CCCC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C
ZINC000000000513,COc1ccccc1OC[C@H](O)CNC(C)C
ZINC000000000515,C[N+]1([O-])CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)C=C[C@@H]3[C@H]1C5
ZINC000000000517,C[C@H]1CC(=O)NN=C1c1cc(-n2ccnc2)cs1
ZINC000000000518,CNC(=O)O[C@H]1OC(=O)[C@@H]2[C@H]3C=C[C@H](C3)[C@@H]12
ZINC000000000519,CO[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
ZINC000000000521,C[C@H](c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
ZINC000000000522,C[C@H]1N(CC(=O)c2ccccc2)CCC[C@]1(C)c1cccc(O)c1
ZINC000000000523,C=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
ZINC000000000526,CC(C)(Oc1ccc([C@@H]2CCCc3ccccc32)cc1)C(=O)O
ZINC000000000527,CC(C)(C)NC[C@@H](O)COc1ccc(O)c2c1C1CCC2CC1
ZINC000000000529,COc1ccc(C[C@@H](C)NC[C@@H](O)c2cc(N)cc(CO)c2)cc1
ZINC000000000530,O=C1CCCC[C@@H]1c1c(O)ccc2ccccc12
ZINC000000000534,COc1cc2c(cc1O)N=C[C@H]1CC[C@H](O)N1C2=O
ZINC000000000535,COc1ccnc2c1CCCC[C@H]2S(=O)c1nc2ccccc2[nH]1
ZINC000000000537,CC(=O)O[C@@]1([C@H](C)CN(C)C)CCCC[C@H]1c1ccccc1
ZINC000000000538,CC(C)[C@H](OC(=O)c1cccnc1)c1ccc(Cl)cc1
ZINC000000000539,CC(C)NC[C@@H](O)c1ccc([N+](=O)[O-])cc1
ZINC000000000540,CSC[C@@H]1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1
ZINC000000000541,C[C@@H]1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
ZINC000000000542,C[C@@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1
ZINC000000000544,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1cccnc1
ZINC000000000546,CC[C@]1(c2ccccc2)NC(=O)NC1=O
ZINC000000000547,O=[N+]([O-])c1cccc([C@@H]2CN3CCSC3=N2)c1
ZINC000000000550,CN1C(=O)N[C@H](c2ccccc2)C1=O
ZINC000000000551,Oc1ccc([C@H](O)CNC2CCC2)cc1O
ZINC000000000552,O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1
ZINC000000000554,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@]2(C)O
ZINC000000000555,O=C1N=C2SCCN2C(=O)[C@H]1Cc1ccc(Cl)cc1
ZINC000000000556,CCN(CC)[C@@H](C)CC(=O)Nc1ccccc1
ZINC000000000557,O=C(c1ccccc1)N1C[C@H]2COC[C@H]2C1
ZINC000000000558,NC[C@@H](O)c1ccc(O)cc1
ZINC000000000559,N=C(N)[C@@H](O)c1ccc2c(c1)OCO2
ZINC000000000560,C[C@H]1CC(=O)N2CCSC2=N1
ZINC000000000561,COc1c(C)cnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C
ZINC000000000562,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
ZINC000000000563,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl
ZINC000000000564,O=C(O)C[C@@H](O)c1ccc(-c2ccc(Cl)cc2)o1
ZINC000000000565,Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1
ZINC000000000566,COc1ccc2ccc(=O)oc2c1CC=C(C)C
ZINC000000000567,CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O
ZINC000000000569,COC1(OC)CCCN2C[C@H](c3ccccc3)N=C21
ZINC000000000570,CC(C)NC[C@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1
ZINC000000000571,CCC[C@H]1O[C@]1(CC)C(N)=O
ZINC000000000572,C[N+]1(C[C@H]2CO[C@@](c3ccccc3)(C3CCCCC3)O2)CCCCC1
ZINC000000000573,C[N+](C)(C)C[C@@H]1COCO1
ZINC000000000574,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CC[C@H](C(=O)O)C1
ZINC000000000575,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O
ZINC000000000578,O=C(c1ccccc1)c1cc2c(cc1O)[C@@H](C(=O)O)CC2
ZINC000000000579,C[S@@](=O)CC(=O)c1ccccn1
ZINC000000000580,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21
ZINC000000000581,CC[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000000000582,C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21
ZINC000000000583,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@@H](C2)N(C)CC[C@]314
ZINC000000000585,C[N+]1(C)CCC[C@@H]1COC(=O)[C@@](O)(c1ccccc1)C1CCCCC1
ZINC000000000586,COC(=O)NCCc1ccc(OC[C@H](O)CNC(C)C)cc1
ZINC000000000587,Nc1cc(OCC2CC2)c(C(=O)N[C@H]2CN3CCC2CC3)cc1Cl
ZINC000000000589,C[C@H](C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1
ZINC000000000590,CC[C@]1(CC(=O)O)OC[C@H](Cc2ccccc2)c2c1[nH]c1ccccc21
ZINC000000000591,NC1=NC(=O)[C@H](c2ccccc2)O1
ZINC000000000592,C[C@H](c1ccc(O)c(F)c1)[C@@H](CC(F)(F)F)c1ccc(O)c(F)c1
ZINC000000000593,CCC[C@@H](C)OC(N)=O
ZINC000000000594,CC[C@@H](C)[C@H](C(=O)OC1CCN(C)CC1)c1ccccc1
ZINC000000000595,CC[C@@H](C)[C@H](C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1
ZINC000000000596,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
ZINC000000000599,COc1cc(OC)c(C(=O)CCCN2CCC[C@H](C)C2)c(OC)c1
ZINC000000000601,O[C@H](CN1CCCCC1)c1cc(-c2ccccc2)on1
ZINC000000000602,CCOc1ccc(NC(C)=O)cc1
ZINC000000000603,CC(C)(O)[C@](C)(O)c1ccc(Cl)cc1
ZINC000000000604,CCC(=O)N(c1ccccc1)[C@H](C)CN1CCCCC1
ZINC000000000605,C[C@@H](Cc1ccccc1)NC(=O)c1cccnc1
ZINC000000000607,CN(C)CC[C@@H](c1ccccc1)c1ccccn1
ZINC000000000608,CC(C)N[C@@H](C)C(=O)c1ccc(O)c(O)c1
ZINC000000000609,C[C@H]1NCCO[C@@H]1c1ccccc1
ZINC000000000614,C[C@H](Cc1ccccc1)NC(=O)Cc1ccc(N)cc1
ZINC000000000615,CN[C@@H](C)Cc1ccc(O)cc1
ZINC000000000616,C#C[C@](C)(CC)OC(=O)c1ccccc1C(=O)O
ZINC000000000617,C/N=C(\S)[C@@]1(c2ccccn2)CCCS1
ZINC000000000622,CCOC(=O)C(C[C@H]1CCCCN1)(c1ccccc1)c1ccccc1
ZINC000000000623,Cc1ccnc(NC(=O)[C@@H](C)c2cccc(C(=O)c3ccccc3)c2)c1
ZINC000000000624,C[C@@H](O)CN(C)c1ccc(NN)nn1
ZINC000000000626,O=C1CCCC[C@@H]1CN1CCCCC1
ZINC000000000627,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
ZINC000000000628,CN(Cc1cccnc1)C(=O)[C@@H](CO)c1ccccc1
ZINC000000000630,O=[N+]([O-])c1nccn1C[C@H](O)CN1CCCCC1
ZINC000000000631,c1ccc2c(c1)OC[C@H](CN1CCCCC1)O2
ZINC000000000632,CC(C)[C@@H](c1ccccc1)[C@H](O)CCN1CCCCC1
ZINC000000000633,OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCCN1
ZINC000000000635,CN(C)CC[C@@]1(C)OCCC2=C1Cc1ccccc12
ZINC000000000636,C[C@@H]1C[C@H](OC(=O)CN2CCCC2=O)CC(C)(C)C1
ZINC000000000637,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1
ZINC000000000638,Nc1ccccc1C(=O)OCC[C@@H]1CCCCN1
ZINC000000000639,Cc1ncc(CO[C@H](O)C(=O)O)c(CO)c1O
ZINC000000000640,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
ZINC000000000641,Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1
ZINC000000000642,C[C@H]1CCC[C@@H](C)N1CCC[C@@](O)(c1ccccc1)c1ccccn1
ZINC000000000644,CC(=O)Oc1cc(C)cc2c1C1=C(CC[C@H](C)C1)C(C)(C)O2
ZINC000000000645,Cc1cc(C[C@@H](C)CC(C)(C)C)n(O)c(=O)c1
ZINC000000000646,C[C@H](C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1
ZINC000000000647,O=C(OCCN1CCCCC1)[C@H]1CC1(c1ccccc1)c1ccccc1
ZINC000000000648,CNC[C@@H](O)c1cccc(OC(=O)C(C)(C)C)c1
ZINC000000000649,C/C=C1/C[C@H](C)[C@](C)(O)C(=O)OC[C@@H]2CCN3CC[C@H](OC1=O)[C@H]23
ZINC000000000651,C[N+]1(C)CCC[C@@H]1COC(=O)C(O)(c1ccccc1)c1ccccc1
ZINC000000000652,CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1
ZINC000000000653,CC(C)[N+](C)(C)C[C@@H](O)COc1cccc2ccccc12
ZINC000000000654,C[C@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
ZINC000000000655,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1
ZINC000000000657,CN(C)C1=NC[C@H](c2cc3ccccc3o2)C1
ZINC000000000658,CC(C)(C)NC[C@@H](O)COc1ccccc1-c1ccc(NN)nn1
ZINC000000000659,CC(C)NC[C@@H](O)COc1ccccc1C1CC1
ZINC000000000660,CC[C@H](OC(N)=O)C1CCCCC1
ZINC000000000662,CCC[C@]1(CC(=O)O)OCCc2c1[nH]c1ccccc21
ZINC000000000663,CCC[C@]1(c2cccc(O)c2)CCN(C)C1
ZINC000000000665,CC(C)C1(C(C)C)OC[C@H](CO)O1
ZINC000000000666,CC(C)NC[C@@H](O)c1ccc2ccccc2c1
ZINC000000000667,CN1CCC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCCC2)C1
ZINC000000000668,CCCc1ccc(OCC(=O)N(CC)CC)c(OC)c1
ZINC000000000669,CCC(=O)c1ccc2c(c1)N(C[C@H](C)N(C)C)c1ccccc1S2
ZINC000000000670,C[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1
ZINC000000000671,C[C@@H](CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C
ZINC000000000672,COC(=O)c1c[nH]c2cc(OC(C)C)c(OC(C)C)cc2c1=O
ZINC000000000674,CCN(CC)C[C@H]1COc2ccccc2O1
ZINC000000000675,C[C@@H](O)Cn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000000000676,COc1ccc2c(c1)Sc1ccc([C@H](C)C(=O)O)cc1N2C
ZINC000000000677,C[C@@H](Cc1ccc2c(c1)OCO2)NC[C@H](O)c1ccc(O)c(O)c1
ZINC000000000678,CC[C@H](c1ccccc1)c1noc(CCN(CC)CC)n1
ZINC000000000681,CCC[C@H](C(=O)c1ccc(C)cc1)N1CCCC1
ZINC000000000682,CN1CC[C@@H](O[C@H](c2ccccc2)c2ccc(Cl)cc2)C1
ZINC000000000683,CCc1cccc(CC)c1[C@H](OCCN(C)C)c1ccccn1
ZINC000000000684,CC(C)(C)c1cc([C@H](O)CCC2CCNCC2)c2ccccc2n1
ZINC000000000685,Oc1ccc2c(c1)CC[N+]1=C2CC[C@H]2CCC[C@@H]21
ZINC000000000686,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
ZINC000000000687,CCN(CC)C(=O)[C@@H]1CC=CC[C@@H]1C(=O)O
ZINC000000000688,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
ZINC000000000690,CC(C)NC[C@@H](O)c1ccc(O)c2ncccc12
ZINC000000000691,CCO[P@@](=S)(Oc1cccc2cccnc12)c1ccccc1
ZINC000000000692,C[C@@H](Cc1ccccc1)N[C@H](C)COc1ccccc1
ZINC000000000693,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
ZINC000000000694,C[C@H](CCc1ccc(O)cc1)NC[C@@H](O)c1ccc(O)cc1
ZINC000000000698,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccccc21
ZINC000000000699,CCOC(=O)c1c[n+](C)c2n(c1=O)[C@@H](C)CCC2
ZINC000000000700,CN(C)CC[C@H]1CN(C)C(=S)c2cccnc2O1
ZINC000000000704,CCOC(=O)c1ccc(N(C[C@@H](C)O)C[C@@H](C)O)cc1
ZINC000000000705,COc1ccc(C[C@@H](C)NC[C@@H](O)c2ccc(O)c(CO)c2)cc1
ZINC000000000706,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
ZINC000000000707,CC1=C2[C@@H]3OC(=O)[C@H](C)[C@@H]3CC[C@]2(C)C=CC1=O
ZINC000000000708,C/C=C(/C)C(=O)O[C@H]1CCN2CC[C@@H](COC(=O)/C(=C/C)CO)[C@H]12
ZINC000000000710,O=C1c2cc(Cl)ccc2O[C@@H]2CCON12
ZINC000000000711,Cc1ncc([N+](=O)[O-])n1C[C@@H](C)O
ZINC000000000715,Cc1cc(O)c2c(c1)O[C@]1(C)CC[C@H]3C(C)(C)CCC[C@@]34CO[C@@H]2[C@H]14
ZINC000000000717,CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C(C)C
ZINC000000000720,CC(C)NC[C@@H](O)c1ccc(O)c(NS(C)(=O)=O)c1
ZINC000000000721,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1
ZINC000000000722,CC(C)(C)NC[C@@H](O)COc1cccc2c1CC1(CCCCC1)C2=O
ZINC000000000724,CC(C)(C)[C@@H](O)/C=C/c1ccc2c(c1)OCO2
ZINC000000000725,NC(=O)OC[C@@H](O)c1ccccc1
ZINC000000000726,O=C1NC(=O)[C@H]2c3ccccc3C[C@@H]12
ZINC000000000728,COc1ccc2nc3n(c2c1)SCc1c(C)c(OC)c(C)c[n+]1-3
ZINC000000000729,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CS(C)(=O)=O)c1
ZINC000000000731,COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@H]1CCCN1C
ZINC000000000732,O=C1NCCC[C@@H]1N1C(=O)c2ccccc2S1(=O)=O
ZINC000000000733,CNC[C@@H](O)c1ccc(O)cc1
ZINC000000000735,CC(=O)Oc1ccccc1C(=O)O[C@H]1OC(=O)c2ccccc21
ZINC000000000737,C[C@H](C(=O)O)c1ccc2nc(-c3ccccc3)sc2c1
ZINC000000000738,CC(C)NC[C@@H](O)COc1nccs1
ZINC000000000740,CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000000741,C[C@@H](N)Cc1ccc2c(c1)OCO2
ZINC000000000744,C[C@@H]1C[C@@H]2OC(=O)[C@]3(C)[C@H]2[C@H](O[C@@]3(C)O)[C@@]2(C)C(=O)C=C[C@H]12
ZINC000000000745,CC(C)(C)c1ccc(OC[C@H](O)COc2ccc(C(=O)O)cc2)cc1
ZINC000000000746,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1
ZINC000000000747,O=C1NOC[C@@H]1/N=C/c1ccc(/C=N/[C@@H]2CONC2=O)cc1
ZINC000000000748,CC(C)(C)NC[C@@H](O)COc1cccc2c1SCCC2
ZINC000000000749,O=C1NC(=O)[C@@H](C(=O)Nc2ccc(Cl)cc2)c2ccccc21
ZINC000000000751,COc1cc2c(cc1OC)[C@H]1CC(=O)[C@H](CC(C)C)CN1CC2
ZINC000000000753,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
ZINC000000000754,O=C1NC(=O)[C@]2(CCc3ccccc3C2)N1
ZINC000000000755,C1CCC(N2C3=C4N=C5C2CCC[C@@H]5[C@@H]4CCC3)CC1
ZINC000000000756,C[C@H](C(=O)O)c1ccc(C2=CCCCC2)cc1
ZINC000000000757,CNc1c2c(nn1C)CCCC2
ZINC000000000761,C[C@@H](CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C
ZINC000000000764,CN(C)C1=NC(=O)[C@H](c2ccccc2)O1
ZINC000000000765,O=C(OC[C@@H]1CCCO1)c1cccnc1
ZINC000000000766,Cc1ncc(CO)c([C@@H]2N[C@@H](C(=O)O)CCS2)c1O
ZINC000000000767,C[C@H](C(=O)O)c1ccc(C(=O)c2ccccc2)s1
ZINC000000000768,C[C@H]1CCC[C@H](C)N1C(=S)Nc1cccc(C(F)(F)F)c1
ZINC000000000769,C[N+]1(CC[C@](O)(c2ccccc2)c2cccs2)CCOCC1
ZINC000000000770,Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4
ZINC000000000771,S=C1NCC[C@@H](COc2ccccc2)O1
ZINC000000000772,CCN[C@@H](C)Cc1cccc(SC(F)(F)F)c1
ZINC000000000773,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1
ZINC000000000775,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NC[C@@H]2C1
ZINC000000000776,CO[C@@H]1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
ZINC000000000777,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSC[C@@H]1C(=O)O
ZINC000000000778,O=[S@](Cc1ccccn1)c1nc2ccccc2[nH]1
ZINC000000000781,CSc1ccccc1OC[C@H](O)CNC(C)C
ZINC000000000783,C[N+]12CCCC[C@H]1CCC(=C(c1cccs1)c1cccs1)C2
ZINC000000000784,CC[C@@]1(c2ccccc2)CNC(=S)c2ccccc21
ZINC000000000785,C/N=C1\SC[C@](O)(c2ccc(Cl)c(S(N)(=O)=O)c2)N1C
ZINC000000000786,Cc1cccc(C)c1NC(=O)[C@@H](C)N
ZINC000000000791,COc1cc(C)c([S@@](C)=O)cc1OC
ZINC000000000792,Cc1ccccc1N1CCN([C@H]2CCc3cc(O)ccc3C2)CC1
ZINC000000000794,Cc1ccccc1OC[C@H](O)CN1CC=CCC1
ZINC000000000795,CC[C@@]1(O)CCN2CCc3ccc(C)cc3[C@@H]2C1
ZINC000000000796,COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1
ZINC000000000797,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
ZINC000000000800,COc1cc2c(cc1OC)[C@H](c1ccccc1)CN(C)CC2
ZINC000000000801,CC(=O)O[C@@H]1CC[C@H]2[C@@H]3[C@@H](C)CC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21C
ZINC000000000802,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
ZINC000000000803,CC(C)(C)C(=O)[C@H](Oc1ccc(Cl)cc1)n1cncn1
ZINC000000000804,CC(=O)O[C@H]1C[C@H]2O[C@@H]3C=C(C)CC[C@]3(C)[C@]1(C)[C@@]21CO1
ZINC000000000805,C/C=C/C(=O)O[C@H]1C[C@H]2O[C@H]3C[C@@H](C)[C@H](O)C[C@]3(C)[C@]1(C)[C@@]21CO1
ZINC000000000806,CN1CC[C@@H](COC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000000000807,CCC(=O)O[C@]1(c2ccccc2)C[C@@H](C)N(C)C[C@@H]1C
ZINC000000000808,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21
ZINC000000000810,CC1(C)[C@H]2CC[C@]1(C)C[N+](C)(CCC[N+](C)(C)C)C2
ZINC000000000811,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
ZINC000000000813,C=CC[C@H](Cc1cc(OC)c(OC)c(OC)c1)NC
ZINC000000000814,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
ZINC000000000815,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC
ZINC000000000816,O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl
ZINC000000000817,COc1cc(C(=O)N[C@@H]2CCCNC2)cc(OC)c1OC
